"ID","FECHA_UTC","HORA_UTC","LATITUD","LONGITUD","PROFUNDIDAD","MAGNITUD","FECHA_CORTE"
"22831","20220331","001142","-11.2874","-78.4102","27","5.2","20231910"
"23103","20221028","233513","-14.61","-76.41","15","5.2","20231910"
"23118","20221029","222230","-14.51","-76.45","37","5.2","20231910"
"23142","20221109","001502","-4.15","-80.68","24","5.2","20231910"
"23149","20221117","041947","-2.15","-78.6","140","5.2","20231910"
"23162","20221123","200243","-9.11","-79.4","44","5.2","20231910"
"5","19600208","190616","-8.5","-74.5","136","5.3","20223006"
"13","19600719","041914","-7","-80","33","5.3","20223006"
"18","19600926","165813","-16","-72.9","115","5.3","20223006"
"19","19601103","220219","-14.4","-71.6","55","5.3","20223006"
"30","19610409","171747","-18.3","-70.2","29","5.3","20223006"
"32","19610603","042156","-18.1","-70.3","60","5.3","20223006"
"41","19610828","062819","-15.2","-70.2","185","5.3","20223006"
"48","19611011","122835","-13.3","-75.5","137","5.3","20223006"
"53","19611209","035855","-14.9","-75.7","39","5.3","20223006"
"55","19620102","052341","-18.1","-70.6","77","5.3","20223006"
"64","19620725","065556","-16.3","-75","33","5.3","20223006"
"66","19620830","062228","-17.4","-69.8","145","5.3","20223006"
"67","19620909","032156","-15.6","-73.4","98","5.3","20223006"
"72","19621020","063329","-17.2","-69.7","153","5.3","20223006"
"73","19621108","000210","-15.1","-75.4","44","5.3","20223006"
"83","19630224","053819","-15.1","-72.5","97","5.3","20223006"
"86","19630304","183151","-15.8","-75.3","40","5.3","20223006"
"94","19630428","052205","-11.7","-78.1","10","5.3","20223006"
"111","19630726","234826","-9.7","-78.5","62","5.3","20223006"
"149","19631127","021941","-16.6","-72.1","79","5.3","20223006"
"216","19640621","065448","-15.29","-73.413","95","5.3","20223006"
"221","19640705","221459","-10.24","-75.11","135","5.3","20223006"
"222","19640710","191644","-15.98","-71.6","136","5.3","20223006"
"231","19640917","074114","-15.78","-72.945","106","5.3","20223006"
"239","19641011","141914","-18.001","-71.671","37","5.3","20223006"
"244","19641111","184856","-13.68","-75.34","81","5.3","20223006"
"272","19650220","211013","-18.455","-72.71","15","5.3","20223006"
"275","19650312","225446","-5.799","-77.856","38","5.3","20223006"
"281","19650406","192150","-3.146","-78.252","93","5.3","20223006"
"303","19650624","032949","-18.375","-70.133","85","5.3","20223006"
"306","19650627","170905","-2.634","-77.018","121","5.3","20223006"
"314","19650714","122957","-17.65","-69.42","141","5.3","20223006"
"337","19650920","181041","-6.43","-74.93","138","5.3","20223006"
"342","19651008","222850","-8.263","-75.895","140","5.3","20223006"
"357","19651130","094613","-8.34","-74.15","179","5.3","20223006"
"358","19651202","003631","-16.471","-69.594","192","5.3","20223006"
"366","19651219","201025","-14.855","-73.509","94","5.3","20223006"
"377","19660119","044431","-17.856","-71.354","54","5.3","20223006"
"381","19660207","084123","-15","-73.9","73","5.3","20223006"
"387","19660223","181022","-15.36","-72.69","123","5.3","20223006"
"392","19660323","215712","-7.382","-74.873","140","5.3","20223006"
"428","19660607","032418","-15.107","-75.905","28","5.3","20223006"
"429","19660607","151443","-15.19","-75.91","48","5.3","20223006"
"431","19660610","081328","-14.879","-76.22","22","5.3","20223006"
"442","19660706","000556","-15.617","-75.652","27","5.3","20223006"
"451","19660806","143844","-7.612","-74.87","147","5.3","20223006"
"463","19660904","053753","-17.908","-74.136","16","5.3","20223006"
"467","19660909","040406","-8.397","-74.138","170","5.3","20223006"
"488","19661018","082608","-10.51","-79.54","26","5.3","20223006"
"493","19661019","021746","-10.485","-79.693","35","5.3","20223006"
"496","19661019","173756","-10.766","-79.115","20","5.3","20223006"
"501","19661023","153254","-10.83","-79.098","30","5.3","20223006"
"505","19661027","120834","-10.08","-79.58","21","5.3","20223006"
"507","19661029","153223","-10.791","-78.994","40","5.3","20223006"
"512","19661107","203133","-7.802","-75.799","132","5.3","20223006"
"515","19661112","184932","-18.2","-70.2","33","5.3","20223006"
"517","19661113","142440","-8.317","-74.251","164","5.3","20223006"
"520","19661119","182030","-10.794","-79.13","22","5.3","20223006"
"531","19661219","021031","-16.429","-72.006","115","5.3","20223006"
"533","19661223","185907","-7.44","-74.578","145","5.3","20223006"
"557","19670324","153850","-6.679","-74.975","140","5.3","20223006"
"596","19670624","180731","-15.434","-73.913","94","5.3","20223006"
"620","19670809","071409","-8.47","-73.773","39","5.3","20223006"
"624","19670822","074246","-10.99","-78.35","47","5.3","20223006"
"626","19670823","092201","-4.302","-81.556","30","5.3","20223006"
"629","19670828","005652","-9.975","-71.148","597","5.3","20223006"
"630","19670831","140639","-10.49","-78.251","74","5.3","20223006"
"642","19670927","060239","-7.33","-81.405","22","5.3","20223006"
"646","19671011","202811","-10.407","-71.156","587","5.3","20223006"
"673","19671221","075033","-16.577","-72.73","70","5.3","20223006"
"689","19680203","110750","-12.597","-76.592","68","5.3","20223006"
"690","19680203","114307","-12.714","-76.592","67","5.3","20223006"
"692","19680218","105359","-16.514","-72.117","15","5.3","20223006"
"707","19680417","065420","-5.555","-77.119","20","5.3","20223006"
"720","19680527","182510","-7.126","-80.656","100","5.3","20223006"
"736","19680619","101847","-5.612","-77.239","24","5.3","20223006"
"746","19680619","170745","-5.657","-77.439","25","5.3","20223006"
"779","19680626","163416","-5.58","-77.169","47","5.3","20223006"
"798","19680716","131845","-5.713","-77.469","23","5.3","20223006"
"805","19680728","183613","-5.664","-77.115","50","5.3","20223006"
"814","19680827","051736","-8.871","-72.856","28","5.3","20223006"
"815","19680827","111917","-5.804","-77.324","33","5.3","20223006"
"819","19680907","174155","-5.568","-77.192","25","5.3","20223006"
"826","19680921","144431","-11.888","-75.087","41","5.3","20223006"
"835","19681107","101342","-16.413","-73.517","49","5.3","20223006"
"850","19681212","234135","-15.343","-73.847","90","5.3","20223006"
"860","19690106","201829","-18.638","-70.693","41","5.3","20223006"
"871","19690203","213733","-5.696","-77.154","21","5.3","20223006"
"913","19690602","110739","-8.43","-74.227","161","5.3","20223006"
"915","19690611","211530","-8.671","-79.828","44","5.3","20223006"
"917","19690613","161901","-6.054","-82.13","15","5.3","20223006"
"924","19690704","063246","-3.956","-80.848","37","5.3","20223006"
"940","19690801","190218","-11.889","-75.251","39","5.3","20223006"
"943","19690805","121445","-5.418","-81.768","37","5.3","20223006"
"944","19690810","023934","-15.866","-74.217","77","5.3","20223006"
"963","19691001","052605","-11.767","-74.984","47","5.3","20223006"
"967","19691001","170448","-11.752","-75.205","15","5.3","20223006"
"973","19691006","003801","-11.776","-75.15","30","5.3","20223006"
"976","19691007","230728","-11.816","-75.154","38","5.3","20223006"
"983","19691020","180032","-11.962","-75.241","16","5.3","20223006"
"998","19691221","130355","-16.558","-72.653","78","5.3","20223006"
"1003","19700105","065858","-17.31","-70.93","118","5.3","20223006"
"1018","19700226","073547","-13.747","-74.132","87","5.3","20223006"
"1022","19700303","091507","-15.062","-72.692","106","5.3","20223006"
"1033","19700517","212426","-7.224","-80.792","42","5.3","20223006"
"1040","19700531","212343","-10.112","-78.957","49","5.3","20223006"
"1045","19700601","005644","-9.93","-79.075","56","5.3","20223006"
"1046","19700601","011232","-10.309","-78.838","49","5.3","20223006"
"1048","19700601","022141","-10.172","-78.688","58","5.3","20223006"
"1058","19700601","191508","-9.706","-78.892","56","5.3","20223006"
"1064","19700602","103547","-10.224","-78.87","46","5.3","20223006"
"1066","19700602","185220","-10.246","-78.96","45","5.3","20223006"
"1067","19700603","020222","-10.32","-78.759","74","5.3","20223006"
"1075","19700605","055638","-10.196","-79.001","52","5.3","20223006"
"1076","19700605","101302","-5.724","-77.302","18","5.3","20223006"
"1080","19700607","185823","-8.306","-77.858","44","5.3","20223006"
"1082","19700608","113110","-9.924","-78.712","56","5.3","20223006"
"1094","19700629","030233","-11.12","-79.047","44","5.3","20223006"
"1097","19700702","124708","-10.101","-78.748","48","5.3","20223006"
"1098","19700703","150820","-9.906","-79.721","45","5.3","20223006"
"1099","19700705","065548","-8.856","-74.425","145","5.3","20223006"
"1100","19700706","063504","-10.24","-78.729","45","5.3","20223006"
"1107","19700712","181354","-15.852","-69.602","238","5.3","20223006"
"1110","19700716","235703","-10.987","-76.392","121","5.3","20223006"
"1120","19700827","082252","-4.114","-76.72","113","5.3","20223006"
"1138","19701106","224703","-15.506","-71.046","25","5.3","20223006"
"1142","19701115","144343","-9.391","-79.319","71","5.3","20223006"
"1162","19701210","172941","-4.015","-80.927","33","5.3","20223006"
"1163","19701210","195047","-4.198","-80.704","55","5.3","20223006"
"1164","19701210","214644","-3.894","-80.805","39","5.3","20223006"
"1178","19701213","001524","-4.024","-80.721","43","5.3","20223006"
"1184","19701214","082854","-4.147","-81.072","40","5.3","20223006"
"1195","19701222","150838","-3.906","-80.799","38","5.3","20223006"
"1211","19710110","223832","-3.897","-81.031","55","5.3","20223006"
"1217","19710125","224930","-4.069","-80.84","66","5.3","20223006"
"1225","19710301","172109","-9.552","-79.444","50","5.3","20223006"
"1235","19710412","040834","-10.009","-78.945","67","5.3","20223006"
"1237","19710416","235942","-9.896","-75.76","49","5.3","20223006"
"1249","19710528","065002","-12.578","-76.996","53","5.3","20223006"
"1263","19710725","220145","-10.369","-78.766","51","5.3","20223006"
"1269","19710818","190720","-3.917","-81.06","37","5.3","20223006"
"1271","19710825","041142","-7.33","-80.416","42","5.3","20223006"
"1276","19710915","112421","-10.413","-78.859","47","5.3","20223006"
"1290","19711009","215432","-12.9","-76.9","33","5.3","20223006"
"1292","19711015","024204","-15.388","-74.16","91","5.3","20223006"
"1298","19711028","144015","-18.06","-69.485","131","5.3","20223006"
"1310","19711222","003854","-4.062","-76.195","115","5.3","20223006"
"1317","19720123","050526","-13.26","-76.79","51","5.3","20223006"
"1319","19720129","021838","-18.019","-71.588","38","5.3","20223006"
"1327","19720229","020455","-15.073","-71.869","129","5.3","20223006"
"1330","19720311","003834","-9.363","-75.467","30","5.3","20223006"
"1331","19720313","173519","-9.988","-79.086","60","5.3","20223006"
"1340","19720403","012950","-11.643","-76.596","96","5.3","20223006"
"1341","19720404","233338","-17.217","-72.5","55","5.3","20223006"
"1351","19720513","142429","-3.786","-80.641","58","5.3","20223006"
"1363","19720608","133432","-10.297","-75.513","34","5.3","20223006"
"1376","19720705","202156","-15.865","-75.504","23","5.3","20223006"
"1384","19720718","210504","-14.491","-76.483","24","5.3","20223006"
"1388","19720811","104430","-15.457","-73.242","102","5.3","20223006"
"1405","19721009","161720","-15.424","-73.338","104","5.3","20223006"
"1428","19721228","133132","-3.691","-77.977","106","5.3","20223006"
"1435","19730201","041022","-4.096","-80.851","41","5.3","20223006"
"1455","19730406","005104","-17.191","-72.49","52","5.3","20223006"
"1460","19730415","230211","-14.693","-76.192","23","5.3","20223006"
"1461","19730418","154156","-14.714","-76.46","16","5.3","20223006"
"1493","19730807","155422","-9.398","-79.002","51","5.3","20223006"
"1502","19731001","103432","-16.482","-73.527","78","5.3","20223006"
"1506","19731009","074146","-17.339","-69.434","174","5.3","20223006"
"1514","19731025","144952","-13.668","-72.412","99","5.3","20223006"
"1520","19731103","043436","-18.04","-70.736","68","5.3","20223006"
"1527","19731112","142036","-10.776","-79.051","20","5.3","20223006"
"1558","19740308","124521","-9.973","-79.707","30","5.3","20223006"
"1587","19740601","211124","-2.945","-81","7","5.3","20223006"
"1589","19740607","040419","-8.796","-75.937","46","5.3","20223006"
"1594","19740615","001157","-9.52","-79.244","66","5.3","20223006"
"1609","19740726","085944","-16.442","-71.231","112","5.3","20223006"
"1623","19740927","160903","-12.604","-77.801","25","5.3","20223006"
"1627","19741003","143521","-13.608","-77.203","34","5.3","20223006"
"1634","19741003","215658","-13.465","-77.04","24","5.3","20223006"
"1645","19741006","183243","-15.236","-74.865","67","5.3","20223006"
"1646","19741007","045753","-12.218","-77.922","28","5.3","20223006"
"1654","19741008","153939","-4.338","-81.102","52","5.3","20223006"
"1661","19741009","215439","-12.587","-76.797","30","5.3","20223006"
"1692","19741102","005738","-12.729","-78.004","27","5.3","20223006"
"1699","19741112","005358","-10.779","-79.164","58","5.3","20223006"
"1707","19741210","233129","-15.967","-74.843","55","5.3","20223006"
"1722","19750210","192027","-15.491","-76.055","34","5.3","20223006"
"1726","19750221","201944","-14.756","-74.06","104","5.3","20223006"
"1737","19750331","103311","-9.846","-80.028","18","5.3","20223006"
"1750","19750523","192614","-10.836","-78.733","64","5.3","20223006"
"1756","19750605","202940","-12.919","-73.291","40","5.3","20223006"
"1764","19750708","191702","-9.502","-79.428","0","5.3","20223006"
"1766","19750717","083954","-3.892","-76.636","113","5.3","20223006"
"1771","19750809","015025","-16.844","-72.611","59","5.3","20223006"
"1779","19750916","004404","-4.366","-80.852","68","5.3","20223006"
"1783","19751018","225756","-9.62","-79.795","11","5.3","20223006"
"1788","19751107","031633","-3.81","-77.12","106","5.3","20223006"
"1792","19751208","015018","-5.453","-77.551","34","5.3","20223006"
"1794","19751219","225719","-17.534","-70.567","108","5.3","20223006"
"1796","19751227","120801","-10.3","-70.928","637","5.3","20223006"
"1807","19760229","034555","-8.539","-79.47","67","5.3","20223006"
"1813","19760323","221106","-14.218","-75.665","58","5.3","20223006"
"1816","19760401","171735","-16.54","-73.496","69","5.3","20223006"
"1817","19760415","174809","-14.802","-76.074","39","5.3","20223006"
"1820","19760429","233020","-9.337","-79.318","82","5.3","20223006"
"1830","19760518","031734","-16.431","-72.438","95","5.3","20223006"
"1842","19760713","092146","-7.443","-73.931","33","5.3","20223006"
"1856","19760914","142718","-15.336","-74.44","99","5.3","20223006"
"1858","19760928","135230","-17.575","-69.311","146","5.3","20223006"
"1862","19761017","035839","-9.942","-77.487","33","5.3","20223006"
"1864","19761023","054315","-15.76","-71.821","145","5.3","20223006"
"1869","19761120","223728","-6.467","-81.047","33","5.3","20223006"
"1871","19761215","023324","-15.072","-73.725","95","5.3","20223006"
"1872","19761220","165642","-6.851","-77.185","68","5.3","20223006"
"1874","19761226","132258","-16.472","-73.506","67","5.3","20223006"
"1875","19761227","062230","-3.854","-80.859","79","5.3","20223006"
"1877","19770119","160927","-14.208","-72.92","98","5.3","20223006"
"1880","19770201","143758","-8.897","-74.52","151","5.3","20223006"
"1884","19770224","071153","-8.594","-74.525","143","5.3","20223006"
"1893","19770313","153607","-9.779","-79.942","33","5.3","20223006"
"1895","19770315","123838","-12.535","-74.159","50","5.3","20223006"
"1896","19770330","185342","-5.321","-78.407","53","5.3","20223006"
"1901","19770501","000907","-6.194","-77.07","123","5.3","20223006"
"1905","19770506","125240","-15.816","-75.134","23","5.3","20223006"
"1908","19770510","124534","-10.565","-75.385","63","5.3","20223006"
"1910","19770513","133520","-5.693","-77.004","64","5.3","20223006"
